x,ub,lambda
0.78125,0.5959203696644101,0.0009792894992994875
0.7890625,0.5779203333043438,0.0009501739696150909
0.796875,0.5595721892481762,0.0009204865954469326
0.8046875,0.5408869904490556,0.000890245281407644
0.8125,0.5218759929531828,0.000859468266343396
0.8203125,0.5025506491275286,0.000828174112328572
0.828125,0.4829226007706136,0.0007963816934557812
0.8359375,0.4630036721107964,0.0007641101844251344
0.84375,0.4428058626966582,0.0007313790489365071
0.8515625,0.4223413401842596,0.0006982080278842217
0.859375,0.40162243302625633,0.0006646171273513518
0.8671875,0.38066162306813167,0.000630626606401235
0.875,0.35947153805716436,0.0005962569646515525
0.8828125,0.3380649440702329,0.0005615289296101964
0.890625,0.31645473786725353,0.0005264634437317102
0.8984375,0.2946539391780409,0.0004910816511272331
0.90625,0.27267568293191274,0.00045540488380763956
0.9140625,0.25053321144174057,0.0004194546472282382
0.921875,0.22823986655805517,0.0003832526048049847
0.9296875,0.20580908181545993,0.0003468205605493302
0.9375,0.1832543746055311,0.0003101804365886273
0.9453125,0.1605893384328827,0.0002733542579916341
0.953125,0.13782763535716197,0.00023636405436373902
0.9609375,0.11498298882786445,0.0001992318289615449
0.96875,0.09206917735383771,0.00016198077904468785
0.9765625,0.06910003033301718,0.00012461953224700463
0.984375,0.04608942970176011,8.723331501576086e-05
0.9921875,0.023051337327737703,4.955141145288037e-05
1.0,3.0065257126123627e-19,1.1479049086074304e-05
